Year,Municipality,Crop,Variety,Farms,Acres,Yield/Acre,t,i,Latitude,Longitude
2006,ST. CLEMENTS,HARD WHITE WHEAT,SNOWBIRD,6,1678.0,1.473,11,78,,
2006,ST. CLEMENTS,OATS,AC ASSINIBOIA (OT 275),15,1948.0,1.185,11,78,,
2006,ST. CLEMENTS,OATS,RONALD (OT296),19,4524.0,1.369,11,78,,
2006,ST. CLEMENTS,OATS,TRIPLE CROWN (OT 541),7,774.0,1.288,11,78,,
2006,ST. CLEMENTS,RED SPRING WHEAT,AC BARRIE (BW 661),25,5264.0,1.094,11,78,,
2006,ST. CLEMENTS,RED SPRING WHEAT,AC DOMAIN (BW 148),8,1155.0,0.976,11,78,,
2006,ST. CLEMENTS,SOYBEANS,GENTLEMAN <CEROM>,7,1783.0,0.971,11,78,,
2006,ST. CLEMENTS,SOYBEANS,OAC PRUDENCE <SECAN>|OAC 97-23|,6,1102.0,0.951,11,78,,
2006,ST. CLEMENTS,WINTER WHEAT,CDC FALCON,6,1414.0,1.946,11,78,,
2006,ST. FRANCIS XAVIER,ARGENTINE CANOLA,1818 <CANTERRA> |PR6382| (RT),3,518.0,0.711,11,79,,
2006,ST. FRANCIS XAVIER,ARGENTINE CANOLA,34-55(DKL) (RT),7,949.0,0.557,11,79,,
2006,ST. FRANCIS XAVIER,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),5,2019.0,0.658,11,79,,
2006,ST. FRANCIS XAVIER,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),7,1698.0,0.669,11,79,,
2006,ST. FRANCIS XAVIER,BARLEY,CONLON,6,1552.0,1.349,11,79,,
2006,ST. FRANCIS XAVIER,HARD WHITE WHEAT,SNOWBIRD,9,3051.0,1.048,11,79,,
2006,ST. FRANCIS XAVIER,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,3,1085.0,0.859,11,79,,
2006,ST. FRANCIS XAVIER,OATS,AC ASSINIBOIA (OT 275),6,1490.0,1.18,11,79,,
2006,ST. FRANCIS XAVIER,OATS,FURLONG (OT2009),5,955.0,0.931,11,79,,
2006,ST. FRANCIS XAVIER,OATS,RONALD (OT296),6,1138.0,1.123,11,79,,
2006,ST. FRANCIS XAVIER,RED SPRING WHEAT,AC BARRIE (BW 661),17,6231.0,1.029,11,79,,
2006,ST. FRANCIS XAVIER,RED SPRING WHEAT,SUPERB (BW252),7,2481.0,1.443,11,79,,
2006,ST. FRANCIS XAVIER,SOYBEANS,TH 23005RR <THUNDER> |3005RR| (RT),4,514.0,0.271,11,79,,
2006,ST. FRANCIS XAVIER,WINTER WHEAT,CDC FALCON,8,2597.0,1.678,11,79,,
2006,ST. LAURENT,NATIVE HAY,NO VAR (TYPE UNKNOWN),5,861.4,0.33,11,80,,
2006,STANLEY,ALFALFA,NO VAR,17,1031.0,2.554,11,81,,
2006,STANLEY,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),16,757.0,1.894,11,81,,
2006,STANLEY,ARGENTINE CANOLA,IMC 209 RR (CNR604)(RT),7,1031.0,0.823,11,81,,
2006,STANLEY,ARGENTINE CANOLA,NEX 830 CL (NQC02CNX21) (ST),10,1743.0,0.687,11,81,,
2006,STANLEY,ARGENTINE CANOLA,45H21 <PIONEER> (RT),33,3765.0,0.842,11,81,,
2006,STANLEY,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),8,698.0,0.928,11,81,,
2006,STANLEY,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),9,1121.0,0.82,11,81,,
2006,STANLEY,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),8,909.0,0.864,11,81,,
2006,STANLEY,ARGENTINE CANOLA,9550 <MONSANTO> |PR6336| (RT),6,528.0,0.504,11,81,,
2006,STANLEY,BARLEY,CONLON,33,3699.0,1.436,11,81,,
2006,STANLEY,BARLEY,ROBUST,4,576.0,1.67,11,81,,
2006,STANLEY,BLACK BEANS,T39,12,1216.0,0.789,11,81,,
2006,STANLEY,FLAX,AC WATSON (FP974),4,935.0,0.547,11,81,,
2006,STANLEY,FLAX,CDC BETHUNE (FP1026),10,1326.0,0.453,11,81,,
2006,STANLEY,GRAIN CORN,DEKALB DKC26-78 (RT),11,969.0,3.255,11,81,,
2006,STANLEY,GRAIN CORN,DEKALB DKC26-79 (RT)(BT),10,1213.0,3.302,11,81,,
2006,STANLEY,GRAIN CORN,PIONEER 39F59,14,966.0,3.304,11,81,,
2006,STANLEY,GRAIN CORN,PIONEER 39F61,9,1245.0,3.225,11,81,,
2006,STANLEY,GRAIN CORN,PIONEER 39H83 (RT),7,1013.0,3.307,11,81,,
2006,STANLEY,GRAIN CORN,PIONEER 39T67 (RT),13,841.0,2.984,11,81,,
2006,STANLEY,GRAIN CORN,39M27 <PIONEER> (BT),31,4588.5,3.252,11,81,,
2006,STANLEY,KIDNEY BEANS,FOXFIRE,4,688.0,0.674,11,81,,
2006,STANLEY,NON-OIL SUNFLOWERS,CHS RH 9558,3,517.0,1.011,11,81,,
2006,STANLEY,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,25,5798.0,0.935,11,81,,
2006,STANLEY,OATS,AC ASSINIBOIA (OT 275),6,871.0,0.955,11,81,,
2006,STANLEY,OATS,FURLONG (OT2009),23,1827.0,1.274,11,81,,
2006,STANLEY,OATS,RONALD (OT296),24,2200.0,1.183,11,81,,
2006,STANLEY,PINTO BEANS,AC OLE (HR 50),9,1631.0,1.042,11,81,,
2006,STANLEY,PINTO BEANS,AC PINTOBA (HR 55),7,1284.0,0.889,11,81,,
2006,STANLEY,PINTO BEANS,MAVERICK,23,3142.0,0.917,11,81,,
2006,STANLEY,PROC POTATOES-DRYLND,RUSSET BURBANK (GEMS),13,1391.0,8.675,11,81,,
2006,STANLEY,PROC POTATOES-IRRIG,RUSSET BURBANK (GEMS),7,2378.0,8.555,11,81,,
2006,STANLEY,RED SPRING WHEAT,AC BARRIE (BW 661),46,8115.0,1.443,11,81,,
2006,STANLEY,RED SPRING WHEAT,AC DOMAIN (BW 148),51,9642.0,1.284,11,81,,
2006,STANLEY,RED SPRING WHEAT,SUPERB (BW252),27,5809.0,1.325,11,81,,
2006,STANLEY,RED SPRING WHEAT,5601HR (BW256),31,4732.0,1.178,11,81,,
2006,STANLEY,RED SPRING WHEAT,5602HR (BW297),7,960.0,1.573,11,81,,
2006,STANLEY,SOYBEANS,LS 0045RR <LEGEND> |X0045RR| (RT),7,1102.0,0.833,11,81,,
2006,STANLEY,SOYBEANS,LS 0065RR (X0065RR)(RT),8,727.0,1.056,11,81,,
2006,STANLEY,SOYBEANS,TH 23005RR <THUNDER> |3005RR| (RT),6,979.0,0.801,11,81,,
2006,STANLEY,SOYBEANS,25-02R (SN83541 USA) (RT),6,759.0,0.95,11,81,,
2006,STANLEY,SOYBEANS,90A07 <PIONEER>,5,1192.0,1.06,11,81,,
2006,STANLEY,SOYBEANS,90B11 <PIONEER> (RT),10,1199.0,0.893,11,81,,
2006,STANLEY,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),10,1030.0,0.924,11,81,,
2006,STANLEY,WHITE PEA BEANS,AC CRUISER (HR-93),11,1664.0,0.939,11,81,,
2006,STANLEY,WHITE PEA BEANS,ENVOY,4,661.0,0.819,11,81,,
2006,STANLEY,WHITE PEA BEANS,NAVIGATOR,7,965.0,0.954,11,81,,
2006,STANLEY,WHITE PEA BEANS,T9903,9,1357.0,0.931,11,81,,
2006,STANLEY,WINTER WHEAT,CDC FALCON,20,3688.0,1.831,11,81,,
2006,STE. ANNE,ARGENTINE CANOLA,NEX 830 CL (NQC02CNX21) (ST),6,735.0,0.833,11,82,49.6687,-96.6416
2006,STE. ANNE,ARGENTINE CANOLA,45H21 <PIONEER> (RT),6,1039.0,0.748,11,82,49.6687,-96.6416
2006,STE. ANNE,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),7,845.0,0.771,11,82,49.6687,-96.6416
2006,STE. ANNE,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),8,1424.0,0.865,11,82,49.6687,-96.6416
2006,STE. ANNE,BARLEY,NEWDALE (TR258),7,811.0,1.379,11,82,49.6687,-96.6416
2006,STE. ANNE,GRAIN CORN,PIONEER 39T66 (RT)(BT),7,1017.0,1.935,11,82,49.6687,-96.6416
2006,STE. ANNE,GRAIN CORN,39M27 <PIONEER> (BT),12,1958.0,3.049,11,82,49.6687,-96.6416
2006,STE. ANNE,OATS,RONALD (OT296),17,3312.0,1.46,11,82,49.6687,-96.6416
2006,STE. ANNE,RED SPRING WHEAT,AC BARRIE (BW 661),15,2151.0,1.356,11,82,49.6687,-96.6416
2006,STE. ANNE,RED SPRING WHEAT,SUPERB (BW252),7,711.0,1.549,11,82,49.6687,-96.6416
2006,STE. ANNE,SOYBEANS,25-02R (SN83541 USA) (RT),5,705.0,0.862,11,82,49.6687,-96.6416
2006,STE. ANNE,WINTER WHEAT,CDC FALCON,6,1236.0,2.314,11,82,49.6687,-96.6416
2006,STE. ROSE,ALFALFA/GRASS MIX.,NO VAR (ALF BRM TIM),11,823.0,1.346,11,83,,
2006,STE. ROSE,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),14,2275.0,1.671,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,NEX 828 CL <NEXERA> |NQC02CNX13| (ST),6,940.0,0.631,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,SW 6802 (SWF5205RR)(RT),4,729.0,0.864,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,VICTORY V1030 (CNH1503R)(RT),3,786.0,0.667,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,1818 <CANTERRA> |PR6382| (RT),3,545.0,0.835,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,1841 (RT),6,704.0,0.819,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),3,2740.0,0.766,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),6,1067.0,0.654,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),5,5952.0,0.791,11,83,,
2006,STE. ROSE,ARGENTINE CANOLA,"71-85RR (AV9514,514RR)(RT)",6,1050.0,0.855,11,83,,
2006,STE. ROSE,BARLEY,LACEY (BT965),6,637.0,1.323,11,83,,
2006,STE. ROSE,BARLEY,ROBUST,9,989.0,1.332,11,83,,
2006,STE. ROSE,OATS,AC ASSINIBOIA (OT 275),4,610.0,1.346,11,83,,
2006,STE. ROSE,OATS,RONALD (OT296),5,945.0,0.589,11,83,,
2006,STE. ROSE,OATS,TRIPLE CROWN (OT 541),4,594.0,0.886,11,83,,
2006,STE. ROSE,RED SPRING WHEAT,AC BARRIE (BW 661),29,16996.0,1.066,11,83,,
2006,STE. ROSE,RED SPRING WHEAT,SUPERB (BW252),14,3826.0,1.195,11,83,,
2006,STUARTBURN,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),7,629.0,0.501,11,84,49.1363,-96.7645
2006,STUARTBURN,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),9,626.0,1.419,11,84,49.1363,-96.7645
2006,STUARTBURN,GRASSES,NO VAR,8,792.0,0.951,11,84,49.1363,-96.7645
2006,STUARTBURN,GRASSES,NO VAR (TIM & BROME),12,1187.0,0.571,11,84,49.1363,-96.7645
2006,STUARTBURN,GRASSES,NO VAR (TIMOTHY),14,1321.0,0.834,11,84,49.1363,-96.7645
2006,STUARTBURN,GREENFEED,OATS,9,658.0,0.785,11,84,49.1363,-96.7645
2006,STUARTBURN,OATS,RONALD (OT296),8,583.0,0.224,11,84,49.1363,-96.7645
2006,SWAN VALLEY WEST,ALFALFA,NO VAR,15,1407.0,2.233,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),9,912.0,1.734,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),9,1235.0,1.93,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),9,614.0,1.541,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,INVIGOR 2733 (2633)(LT),5,1131.0,0.658,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,NEX 828 CL <NEXERA> |NQC02CNX13| (ST),9,2149.0,0.735,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,VICTORY V1030 (CNH1503R)(RT),6,1172.0,0.846,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,2573 <INVIGOR> |PHS98-640| (LT),3,878.0,0.397,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,34-55(DKL) (RT),5,526.0,0.601,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,45H21 <PIONEER> (RT),7,1191.0,0.831,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,45H24 <PIONEER> (RT),4,572.0,0.829,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),84,25707.0,0.845,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),65,26924.0,0.857,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),16,4329.0,0.844,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,5108 (INVIGOR)(PHS02-508) (LT),14,5215.0,0.929,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,"71-25RR (AV9525,525RR) (RT)",7,1395.0,0.603,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,ARGENTINE CANOLA,71-45RR (Z2409) (RT),24,3735.0,0.75,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,BARLEY,CONLON,4,501.0,1.458,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,BARLEY,ROBUST,12,1003.0,1.12,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,FLAX,AC EMERSON (FP 935),4,935.0,0.632,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,GRASSES,NO VAR,13,1035.0,1.171,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,OATS,RONALD (OT296),23,2144.0,1.388,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,OATS,TRIPLE CROWN (OT 541),8,991.0,0.655,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,AC DOMAIN (BW 148),108,34192.0,1.365,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,AC INTREPID (BW 693),19,6493.0,1.359,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,AC SPLENDOR (BW 191),6,1221.0,1.177,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,CDC TEAL (BW 616),5,1242.0,1.531,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,HARVEST (BW259),73,38468.0,1.564,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,SUPERB (BW252),11,1664.0,1.596,11,85,51.9833,-101.4518
2006,SWAN VALLEY WEST,RED SPRING WHEAT,5602HR (BW297),6,1028.0,1.678,11,85,51.9833,-101.4518
2006,TACHE,ARGENTINE CANOLA,NEX 830 CL (NQC02CNX21) (ST),8,2017.0,0.626,11,86,,
2006,TACHE,ARGENTINE CANOLA,45H21 <PIONEER> (RT),5,578.0,0.757,11,86,,
2006,TACHE,ARGENTINE CANOLA,45H25 <PIONEER> (RT),4,667.0,0.72,11,86,,
2006,TACHE,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),5,835.0,0.706,11,86,,
2006,TACHE,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),20,2945.0,0.775,11,86,,
2006,TACHE,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),7,1159.0,0.785,11,86,,
2006,TACHE,BARLEY,CONLON,3,1575.0,1.909,11,86,,
2006,TACHE,FLAX,CDC BETHUNE (FP1026),17,2051.0,0.413,11,86,,
2006,TACHE,FLAX,CDC MONS (FP2044),4,694.0,0.335,11,86,,
2006,TACHE,HARD WHITE WHEAT,SNOWBIRD,4,637.0,1.355,11,86,,
2006,TACHE,OATS,AC ASSINIBOIA (OT 275),11,1845.0,1.437,11,86,,
2006,TACHE,OATS,FURLONG (OT2009),4,762.0,1.406,11,86,,
2006,TACHE,OATS,RONALD (OT296),52,8903.0,1.478,11,86,,
2006,TACHE,OATS,TRIPLE CROWN (OT 541),4,963.0,1.536,11,86,,
2006,TACHE,RED SPRING WHEAT,AC BARRIE (BW 661),46,7292.0,1.38,11,86,,
2006,TACHE,RED SPRING WHEAT,SUPERB (BW252),6,975.0,1.293,11,86,,
2006,TACHE,SOYBEANS,GENTLEMAN <CEROM>,5,1950.0,0.811,11,86,,
2006,TACHE,SOYBEANS,NSC 2007 (RT),4,923.0,0.837,11,86,,
2006,TACHE,SOYBEANS,OAC PRUDENCE <SECAN>|OAC 97-23|,3,684.0,0.824,11,86,,
2006,TACHE,SOYBEANS,TH 23005RR <THUNDER> |3005RR| (RT),4,552.0,0.869,11,86,,
2006,TACHE,SOYBEANS,25-02R (SN83541 USA) (RT),17,2972.0,0.844,11,86,,
2006,TACHE,SOYBEANS,90A01 <PIONEER> |OTROO-15|,6,2105.0,0.661,11,86,,
2006,TACHE,SOYBEANS,90A07 <PIONEER>,8,3468.0,0.892,11,86,,
2006,TACHE,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),3,537.0,0.864,11,86,,
2006,TACHE,WINTER WHEAT,CDC FALCON,14,2408.0,2.297,11,86,,
2006,THOMPSON,ARGENTINE CANOLA,IMC 209 RR (CNR604)(RT),4,651.0,0.74,11,87,55.7433,-97.8553
2006,THOMPSON,ARGENTINE CANOLA,NEX 830 CL (NQC02CNX21) (ST),6,518.0,0.794,11,87,55.7433,-97.8553
2006,THOMPSON,ARGENTINE CANOLA,45H21 <PIONEER> (RT),16,3448.0,0.657,11,87,55.7433,-97.8553
2006,THOMPSON,ARGENTINE CANOLA,45H25 <PIONEER> (RT),3,590.0,0.602,11,87,55.7433,-97.8553
2006,THOMPSON,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),4,617.0,0.801,11,87,55.7433,-97.8553
2006,THOMPSON,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),4,576.0,1.049,11,87,55.7433,-97.8553
2006,THOMPSON,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),18,5655.0,0.902,11,87,55.7433,-97.8553
2006,THOMPSON,BARLEY,CONLON,18,5650.0,1.593,11,87,55.7433,-97.8553
2006,THOMPSON,BARLEY,ROBUST,13,1354.0,1.637,11,87,55.7433,-97.8553
2006,THOMPSON,BUCKWHEAT,KOMA (BRO 3),7,630.0,0.435,11,87,55.7433,-97.8553
2006,THOMPSON,FLAX,CDC BETHUNE (FP1026),7,800.0,0.429,11,87,55.7433,-97.8553
2006,THOMPSON,FLAX,HANLEY,7,797.0,0.398,11,87,55.7433,-97.8553
2006,THOMPSON,GRAIN CORN,DEKALB DKC26-79 (RT)(BT),3,562.0,3.297,11,87,55.7433,-97.8553
2006,THOMPSON,GRAIN CORN,PIONEER 39F59,7,648.0,2.546,11,87,55.7433,-97.8553
2006,THOMPSON,GRAIN CORN,PIONEER 39T66 (RT)(BT),5,874.0,3.261,11,87,55.7433,-97.8553
2006,THOMPSON,GRAIN CORN,PIONEER 39T67 (RT),4,528.0,1.976,11,87,55.7433,-97.8553
2006,THOMPSON,GRAIN CORN,39M27 <PIONEER> (BT),11,2552.0,2.959,11,87,55.7433,-97.8553
2006,THOMPSON,HARD WHITE WHEAT,SNOWBIRD,7,1523.0,1.367,11,87,55.7433,-97.8553
2006,THOMPSON,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,24,4327.0,0.964,11,87,55.7433,-97.8553
2006,THOMPSON,OATS,AC ASSINIBOIA (OT 275),7,745.0,1.512,11,87,55.7433,-97.8553
2006,THOMPSON,OATS,FURLONG (OT2009),10,1320.0,1.645,11,87,55.7433,-97.8553
2006,THOMPSON,OATS,RONALD (OT296),14,1455.0,1.256,11,87,55.7433,-97.8553
2006,THOMPSON,OIL SUNFLOWERS,MYCOGEN 8242NS (MO),6,506.0,0.899,11,87,55.7433,-97.8553
2006,THOMPSON,PINTO BEANS,AC PINTOBA (HR 55),6,980.0,0.722,11,87,55.7433,-97.8553
2006,THOMPSON,RED SPRING WHEAT,AC BARRIE (BW 661),34,8391.0,1.185,11,87,55.7433,-97.8553
2006,THOMPSON,RED SPRING WHEAT,AC CORA (BW 152),18,2572.0,1.208,11,87,55.7433,-97.8553
2006,THOMPSON,RED SPRING WHEAT,AC DOMAIN (BW 148),24,6250.0,1.24,11,87,55.7433,-97.8553
2006,THOMPSON,RED SPRING WHEAT,SUPERB (BW252),5,1417.0,1.094,11,87,55.7433,-97.8553
2006,THOMPSON,RED SPRING WHEAT,5601HR (BW256),14,2360.0,1.224,11,87,55.7433,-97.8553
2006,THOMPSON,SOYBEANS,LS 0045RR <LEGEND> |X0045RR| (RT),3,673.0,0.465,11,87,55.7433,-97.8553
2006,THOMPSON,SOYBEANS,OAC PRUDENCE <SECAN>|OAC 97-23|,6,598.0,0.627,11,87,55.7433,-97.8553
2006,THOMPSON,SOYBEANS,25-02R (SN83541 USA) (RT),13,1568.0,0.848,11,87,55.7433,-97.8553
2006,THOMPSON,SOYBEANS,90A07 <PIONEER>,4,565.0,0.919,11,87,55.7433,-97.8553
2006,THOMPSON,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),5,599.0,0.6,11,87,55.7433,-97.8553
2006,THOMPSON,WHITE PEA BEANS,NAVIGATOR,5,777.0,0.616,11,87,55.7433,-97.8553
2006,THOMPSON,WHITE PEA BEANS,T9903,4,608.0,0.787,11,87,55.7433,-97.8553
2006,THOMPSON,WINTER WHEAT,CDC BUTEO (S96-33),4,838.0,1.964,11,87,55.7433,-97.8553
2006,THOMPSON,WINTER WHEAT,CDC FALCON,13,2947.0,1.825,11,87,55.7433,-97.8553
2006,TWO BORDERS,ALFALFA,ALGONQUIN,34,3910.0,0.82,11,88,,
2006,TWO BORDERS,ALFALFA,MULTISTAR,3,540.0,2.575,11,88,,
2006,TWO BORDERS,ALFALFA,NO VAR,47,4765.0,1.374,11,88,,
2006,TWO BORDERS,ALFALFA/GRASS MIX.,NO VAR (ALF & UNKNOWN PERENNIAL GRASS),9,924.0,1.213,11,88,,
2006,TWO BORDERS,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),45,3932.0,1.083,11,88,,
2006,TWO BORDERS,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),22,2319.0,1.078,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,IMC 111RR (RT),3,500.0,0.478,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,IMC 209 RR (CNR604)(RT),12,3255.0,0.491,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,INVIGOR 2733 (2633)(LT),3,784.0,0.737,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,LBD 612RR (5612.99)(RT),3,825.0,0.472,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,2573 <INVIGOR> |PHS98-640| (LT),4,942.0,0.659,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,292CL (AV9292)(ST),4,731.0,0.425,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,34-55(DKL) (RT),6,1326.0,0.524,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,34-65 (RT),10,1758.0,0.526,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,35-85 <MONSANTO> (RT),6,623.0,0.449,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,45H25 <PIONEER> (RT),5,1264.0,0.575,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,46A76 <PIONEER> |NS2804| (ST),8,1581.0,0.422,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),10,1544.0,0.678,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),14,3909.0,0.596,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),36,13406.0,0.622,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,"71-20CL (AV9618,618CL)(ST)",5,738.0,0.437,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,71-45RR (Z2409) (RT),7,2006.0,0.613,11,88,,
2006,TWO BORDERS,ARGENTINE CANOLA,9550 <MONSANTO> |PR6336| (RT),8,1870.0,0.543,11,88,,
2006,TWO BORDERS,BARLEY,AC METCALFE (TR 232),18,2988.2,1.13,11,88,,
2006,TWO BORDERS,BARLEY,CDC COPELAND (TR 150),8,1078.0,1.022,11,88,,
2006,TWO BORDERS,BARLEY,CDC YORKTON (BT459),12,2263.0,1.21,11,88,,
2006,TWO BORDERS,BARLEY,CONLON,26,5260.0,1.013,11,88,,
2006,TWO BORDERS,BARLEY,ROBUST,6,1987.0,1.099,11,88,,
2006,TWO BORDERS,BARLEY,"XENA (TR975,BZ-594-19)",4,694.0,1.167,11,88,,
2006,TWO BORDERS,FALL RYE,AC REMINGTON,31,8047.0,1.127,11,88,,
2006,TWO BORDERS,FALL RYE,DAKOTA,6,1757.0,1.224,11,88,,
2006,TWO BORDERS,FALL RYE,PRIMA,25,5371.5,1.013,11,88,,
2006,TWO BORDERS,FALL RYE,PUMA,6,1020.0,0.951,11,88,,
2006,TWO BORDERS,FIELD PEAS,CDC GOLDEN (CDC 0007),4,811.0,0.99,11,88,,
2006,TWO BORDERS,FIELD PEAS,CDC MOZART (CDC 9705),3,1020.0,1.188,11,88,,
2006,TWO BORDERS,FIELD PEAS,CDC STRIKER,4,1332.0,1.356,11,88,,
2006,TWO BORDERS,FIELD PEAS,ECLIPSE (CEB 1475),6,1143.0,0.855,11,88,,
2006,TWO BORDERS,FIELD PEAS,NITOUCHE (DP 1059),3,762.0,1.025,11,88,,
2006,TWO BORDERS,FLAX,AC EMERSON (FP 935),4,815.0,0.45,11,88,,
2006,TWO BORDERS,FLAX,AC MCDUFF,4,660.0,0.4,11,88,,
2006,TWO BORDERS,FLAX,CDC BETHUNE (FP1026),55,13048.0,0.386,11,88,,
2006,TWO BORDERS,FLAX,TAURUS (FP1092),12,2180.0,0.465,11,88,,
2006,TWO BORDERS,GRASSES,NO VAR,11,775.0,0.822,11,88,,
2006,TWO BORDERS,GRASSES,NO VAR (BROMEGRASS),11,699.0,0.692,11,88,,
2006,TWO BORDERS,GREENFEED,BARLEY,8,1191.0,1.223,11,88,,
2006,TWO BORDERS,GREENFEED,MILLET,14,938.0,0.608,11,88,,
2006,TWO BORDERS,GREENFEED,MIXED GRAIN,6,666.0,0.948,11,88,,
2006,TWO BORDERS,GREENFEED,OATS,23,2374.0,0.939,11,88,,
