Municipality,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp,HDD,CDD,Total Rain (mm),Total Snow,Ptol
NORTH CYPRESS-LANGFORD,1/13/09,2009,1,13,-21,-35,-28,46,0,0,1.2,1.2
NORTH CYPRESS-LANGFORD,1/14/09,2009,1,14,-26,-35,-30.5,48.5,0,0,0,0
NORTH CYPRESS-LANGFORD,1/15/09,2009,1,15,-23,-36.5,-29.75,47.8,0,0,0,0
NORTH CYPRESS-LANGFORD,1/16/09,2009,1,16,-3.5,-27,-15.25,33.3,0,0,0,0
NORTH CYPRESS-LANGFORD,1/17/09,2009,1,17,1,-10.5,-4.75,22.8,0,0,0,0
NORTH CYPRESS-LANGFORD,1/18/09,2009,1,18,-2.5,-7,-4.75,22.8,0,0,0,0
NORTH CYPRESS-LANGFORD,1/19/09,2009,1,19,2.5,-13,-5.25,23.3,0,0,0,0
NORTH CYPRESS-LANGFORD,1/20/09,2009,1,20,-3,-12.5,-7.75,25.8,0,0,0,0
NORTH CYPRESS-LANGFORD,1/21/09,2009,1,21,-2.5,-12.5,-7.5,25.5,0,0,0,0
NORTH CYPRESS-LANGFORD,1/22/09,2009,1,22,-5,-15,-10,28,0,0,3,3
NORTH CYPRESS-LANGFORD,1/23/09,2009,1,23,-19.5,-25,-22.25,40.3,0,0,0,0
NORTH CYPRESS-LANGFORD,1/24/09,2009,1,24,-20.5,-28,-24.25,42.3,0,0,0,0
NORTH CYPRESS-LANGFORD,1/25/09,2009,1,25,-22,-29,-25.5,43.5,0,0,0,0
NORTH CYPRESS-LANGFORD,1/26/09,2009,1,26,-19.5,-30,-24.75,42.8,0,0,0,0
NORTH CYPRESS-LANGFORD,1/27/09,2009,1,27,-6.5,-28,-17.25,35.3,0,0,0,0
NORTH CYPRESS-LANGFORD,1/28/09,2009,1,28,-6,-15.5,-10.75,28.8,0,0,0,0
NORTH CYPRESS-LANGFORD,1/29/09,2009,1,29,-10,-21,-15.5,33.5,0,0,1.4,1.4
NORTH CYPRESS-LANGFORD,1/30/09,2009,1,30,3,-21,-9,27,0,0,0,0
NORTH CYPRESS-LANGFORD,1/31/09,2009,1,31,5,-7,-1,19,0,0,0,0
NORTH CYPRESS-LANGFORD,2/1/09,2009,2,1,-4,-19,-11.5,29.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/2/09,2009,2,2,-18,-29,-23.5,41.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/3/09,2009,2,3,-13,-30,-21.5,39.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/4/09,2009,2,4,-7.5,-18,-12.75,30.8,0,0,0,0
NORTH CYPRESS-LANGFORD,2/5/09,2009,2,5,3,-12,-4.5,22.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/6/09,2009,2,6,1.5,-9,-3.75,21.8,0,0,2,2
NORTH CYPRESS-LANGFORD,2/7/09,2009,2,7,-6,-9.5,-7.75,25.8,0,0,0,0
NORTH CYPRESS-LANGFORD,2/8/09,2009,2,8,2,-11,-4.5,22.5,0,7,0,7
NORTH CYPRESS-LANGFORD,2/9/09,2009,2,9,2,-7.5,-2.75,20.8,0,10,0,10
NORTH CYPRESS-LANGFORD,2/10/09,2009,2,10,1,0,0.5,17.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/11/09,2009,2,11,-1,-5,-3,21,0,0,7,7
NORTH CYPRESS-LANGFORD,2/12/09,2009,2,12,-6.5,-11.5,-9,27,0,0,0,0
NORTH CYPRESS-LANGFORD,2/13/09,2009,2,13,-14,-21,-17.5,35.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/14/09,2009,2,14,-14.5,-25,-19.75,37.8,0,0,0,0
NORTH CYPRESS-LANGFORD,2/15/09,2009,2,15,-13,-26,-19.5,37.5,0,0,0.2,0.2
NORTH CYPRESS-LANGFORD,2/16/09,2009,2,16,-12.5,-27,-19.75,37.8,0,0,9,9
NORTH CYPRESS-LANGFORD,2/17/09,2009,2,17,-8.5,-16,-12.25,30.3,0,0,0,0
NORTH CYPRESS-LANGFORD,2/18/09,2009,2,18,-13.5,-32,-22.75,40.8,0,0,0,0
NORTH CYPRESS-LANGFORD,2/19/09,2009,2,19,-12,-26,-19,37,0,0,0,0
NORTH CYPRESS-LANGFORD,2/20/09,2009,2,20,-9,-20,-14.5,32.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/21/09,2009,2,21,-11,-20,-15.5,33.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/22/09,2009,2,22,-8,-27,-17.5,35.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/23/09,2009,2,23,-7,-22,-14.5,32.5,0,0,0,0
NORTH CYPRESS-LANGFORD,2/24/09,2009,2,24,-6.5,-11.5,-9,27,0,0,3,3
NORTH CYPRESS-LANGFORD,2/25/09,2009,2,25,-15,-21.5,-18.25,36.3,0,0,0,0
NORTH CYPRESS-LANGFORD,2/26/09,2009,2,26,-19.5,-24.5,-22,40,0,0,0,0
NORTH CYPRESS-LANGFORD,2/27/09,2009,2,27,-17,-35.5,-26.25,44.3,0,0,0,0
NORTH CYPRESS-LANGFORD,2/28/09,2009,2,28,-12,-25.5,-18.75,36.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/1/09,2009,3,1,-13,-28.5,-20.75,38.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/2/09,2009,3,2,-6.5,-19,-12.75,30.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/3/09,2009,3,3,-2,-9.5,-5.75,23.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/4/09,2009,3,4,3,-8,-2.5,20.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/5/09,2009,3,5,2,-6,-2,20,0,0,0,0
NORTH CYPRESS-LANGFORD,3/6/09,2009,3,6,-7.5,-11,-9.25,27.3,0,0,0,0
NORTH CYPRESS-LANGFORD,3/7/09,2009,3,7,-9,-26.5,-17.75,35.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/8/09,2009,3,8,1.5,-15,-6.75,24.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/9/09,2009,3,9,-14,-17,-15.5,33.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/10/09,2009,3,10,-21,-24,-22.5,40.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/11/09,2009,3,11,-19,-26.5,-22.75,40.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/12/09,2009,3,12,-7.5,-27.5,-17.5,35.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/13/09,2009,3,13,2,-20,-9,27,0,0,0,0
NORTH CYPRESS-LANGFORD,3/14/09,2009,3,14,5,-9.5,-2.25,20.3,0,0,0,0
NORTH CYPRESS-LANGFORD,3/15/09,2009,3,15,4,-11,-3.5,21.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/16/09,2009,3,16,7.5,-8.5,-0.5,18.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/17/09,2009,3,17,-1,-6.5,-3.75,21.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/18/09,2009,3,18,-7,-13.5,-10.25,28.3,0,0,0,0
NORTH CYPRESS-LANGFORD,3/19/09,2009,3,19,-1.5,-19,-10.25,28.3,0,0,0,0
NORTH CYPRESS-LANGFORD,3/20/09,2009,3,20,4.5,-5.5,-0.5,18.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/21/09,2009,3,21,3,-2.5,0.25,17.7,0,0.6,0,0.6
NORTH CYPRESS-LANGFORD,3/22/09,2009,3,22,4,1,2.5,15.5,0,6.2,0,6.2
NORTH CYPRESS-LANGFORD,3/23/09,2009,3,23,5,1,3,15,0,1.2,0,1.2
NORTH CYPRESS-LANGFORD,3/24/09,2009,3,24,-2,-9,-5.5,23.5,0,0,15,15
NORTH CYPRESS-LANGFORD,3/25/09,2009,3,25,-9,-10.5,-9.75,27.8,0,0,6.4,6.4
NORTH CYPRESS-LANGFORD,3/26/09,2009,3,26,-5.5,-10,-7.75,25.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/27/09,2009,3,27,-6.5,-21,-13.75,31.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/28/09,2009,3,28,1,-14,-6.5,24.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/29/09,2009,3,29,3,-12.5,-4.75,22.8,0,0,0,0
NORTH CYPRESS-LANGFORD,3/30/09,2009,3,30,2.5,-7.5,-2.5,20.5,0,0,0,0
NORTH CYPRESS-LANGFORD,3/31/09,2009,3,31,3.5,-8,-2.25,20.3,0,0,7,7
NORTH CYPRESS-LANGFORD,4/1/09,2009,4,1,0,-2,-1,19,0,0,6,6
NORTH CYPRESS-LANGFORD,4/2/09,2009,4,2,2,-4,-1,19,0,0,0,0
NORTH CYPRESS-LANGFORD,4/3/09,2009,4,3,2,-2.5,-0.25,18.3,0,0,0,0
NORTH CYPRESS-LANGFORD,4/4/09,2009,4,4,2,-13,-5.5,23.5,0,0,0,0
NORTH CYPRESS-LANGFORD,4/5/09,2009,4,5,0,-10.5,-5.25,23.3,0,0,0,0
NORTH CYPRESS-LANGFORD,4/6/09,2009,4,6,4,-13.5,-4.75,22.8,0,0,0,0
NORTH CYPRESS-LANGFORD,4/7/09,2009,4,7,5.5,-8,-1.25,19.3,0,0,0,0
NORTH CYPRESS-LANGFORD,4/8/09,2009,4,8,8,-1,3.5,14.5,0,0,0,0
NORTH CYPRESS-LANGFORD,4/9/09,2009,4,9,4,-6.5,-1.25,19.3,0,0,0,0
NORTH CYPRESS-LANGFORD,4/10/09,2009,4,10,7,-6.5,0.25,17.7,0,0,0,0
NORTH CYPRESS-LANGFORD,4/11/09,2009,4,11,8.5,-1.5,3.5,14.5,0,0,0,0
NORTH CYPRESS-LANGFORD,4/12/09,2009,4,12,6,3.5,4.75,13.2,0,4,0,4
NORTH CYPRESS-LANGFORD,4/13/09,2009,4,13,10,3,6.5,11.5,0,0,0,0
NORTH CYPRESS-LANGFORD,4/14/09,2009,4,14,18.5,1,9.75,8.2,0,0,0,0
NORTH CYPRESS-LANGFORD,4/15/09,2009,4,15,18,5,11.5,6.5,0,1.4,0,1.4
NORTH CYPRESS-LANGFORD,4/16/09,2009,4,16,15,8,11.5,6.5,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,4/17/09,2009,4,17,6.5,3,4.75,13.2,0,0,0,0
NORTH CYPRESS-LANGFORD,4/18/09,2009,4,18,1.5,-1.5,0,18,0,0,0,0
NORTH CYPRESS-LANGFORD,4/19/09,2009,4,19,6,-0.5,2.75,15.2,0,0,0,0
NORTH CYPRESS-LANGFORD,4/20/09,2009,4,20,15,-1,7,11,0,0,0,0
NORTH CYPRESS-LANGFORD,4/21/09,2009,4,21,17,-1.5,7.75,10.2,0,0,0,0
NORTH CYPRESS-LANGFORD,4/22/09,2009,4,22,12,-4.5,3.75,14.2,0,0,0,0
NORTH CYPRESS-LANGFORD,4/23/09,2009,4,23,12.5,2.5,7.5,10.5,0,0,0,0
NORTH CYPRESS-LANGFORD,4/24/09,2009,4,24,7.5,-1,3.25,14.7,0,0,0,0
NORTH CYPRESS-LANGFORD,4/25/09,2009,4,25,12.5,-4,4.25,13.7,0,0,0,0
NORTH CYPRESS-LANGFORD,4/26/09,2009,4,26,12,1,6.5,11.5,0,0.6,0,0.6
NORTH CYPRESS-LANGFORD,4/27/09,2009,4,27,13,0,6.5,11.5,0,0,0,0
NORTH CYPRESS-LANGFORD,4/28/09,2009,4,28,14,0,7,11,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,4/29/09,2009,4,29,9,5,7,11,0,18.6,0,18.6
NORTH CYPRESS-LANGFORD,4/30/09,2009,4,30,12,2,7,11,0,1.4,0,1.4
NORTH CYPRESS-LANGFORD,5/1/09,2009,5,1,10.5,-1,4.75,13.2,0,0,0,0
NORTH CYPRESS-LANGFORD,5/2/09,2009,5,2,14,-1.5,6.25,11.7,0,0,0,0
NORTH CYPRESS-LANGFORD,5/3/09,2009,5,3,19,-1.5,8.75,9.2,0,0,0,0
NORTH CYPRESS-LANGFORD,5/4/09,2009,5,4,21,4.5,12.75,5.2,0,0,0,0
NORTH CYPRESS-LANGFORD,5/5/09,2009,5,5,20.5,8.5,14.5,3.5,0,0,0,0
NORTH CYPRESS-LANGFORD,5/6/09,2009,5,6,23,6.5,14.75,3.2,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,5/7/09,2009,5,7,11,5,8,10,0,0,0,0
NORTH CYPRESS-LANGFORD,5/8/09,2009,5,8,4,-1,1.5,16.5,0,0,0,0
NORTH CYPRESS-LANGFORD,5/9/09,2009,5,9,8,-1.5,3.25,14.7,0,0,0,0
NORTH CYPRESS-LANGFORD,5/10/09,2009,5,10,16,-4,6,12,0,0,0,0
NORTH CYPRESS-LANGFORD,5/11/09,2009,5,11,20.5,1.5,11,7,0,2.6,0,2.6
NORTH CYPRESS-LANGFORD,5/12/09,2009,5,12,20.5,8,14.25,3.7,0,46,0,46
NORTH CYPRESS-LANGFORD,5/13/09,2009,5,13,11.5,3.5,7.5,10.5,0,1.8,0,1.8
NORTH CYPRESS-LANGFORD,5/14/09,2009,5,14,9.5,-2,3.75,14.2,0,1.8,0,1.8
NORTH CYPRESS-LANGFORD,5/15/09,2009,5,15,5.5,1,3.25,14.7,0,0.2,0,0.2
NORTH CYPRESS-LANGFORD,5/16/09,2009,5,16,15,-2.5,6.25,11.7,0,0,0,0
NORTH CYPRESS-LANGFORD,5/17/09,2009,5,17,21,3,12,6,0,0,0,0
NORTH CYPRESS-LANGFORD,5/18/09,2009,5,18,12,5,8.5,9.5,0,0,0,0
NORTH CYPRESS-LANGFORD,5/19/09,2009,5,19,13,-1.5,5.75,12.2,0,0,0,0
NORTH CYPRESS-LANGFORD,5/20/09,2009,5,20,17,3.5,10.25,7.7,0,0,0,0
NORTH CYPRESS-LANGFORD,5/21/09,2009,5,21,17,1,9,9,0,3.2,0,3.2
NORTH CYPRESS-LANGFORD,5/22/09,2009,5,22,20,8,14,4,0,0,0,0
NORTH CYPRESS-LANGFORD,5/23/09,2009,5,23,19,-2.5,8.25,9.7,0,0,0,0
NORTH CYPRESS-LANGFORD,5/24/09,2009,5,24,24,4,14,4,0,12,0,12
NORTH CYPRESS-LANGFORD,5/25/09,2009,5,25,10.5,9,9.75,8.2,0,6.6,0,6.6
NORTH CYPRESS-LANGFORD,5/26/09,2009,5,26,18.5,8.5,13.5,4.5,0,0,0,0
NORTH CYPRESS-LANGFORD,5/27/09,2009,5,27,23.5,4.5,14,4,0,0,0,0
NORTH CYPRESS-LANGFORD,5/28/09,2009,5,28,19.5,6.5,13,5,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,5/29/09,2009,5,29,25,5,15,3,0,0,0,0
NORTH CYPRESS-LANGFORD,5/30/09,2009,5,30,20.5,2.5,11.5,6.5,0,4.2,0,4.2
NORTH CYPRESS-LANGFORD,5/31/09,2009,5,31,19.5,9.5,14.5,3.5,0,0,0,0
NORTH CYPRESS-LANGFORD,6/1/09,2009,6,1,22,6,14,4,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,6/2/09,2009,6,2,18.5,2,10.25,7.7,0,0,0,0
NORTH CYPRESS-LANGFORD,6/3/09,2009,6,3,24,3.5,13.75,4.2,0,0,0,0
NORTH CYPRESS-LANGFORD,6/4/09,2009,6,4,19,12,15.5,2.5,0,1,0,1
NORTH CYPRESS-LANGFORD,6/5/09,2009,6,5,13,0,6.5,11.5,0,0,0,0
NORTH CYPRESS-LANGFORD,6/6/09,2009,6,6,12,-2,5,13,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,6/7/09,2009,6,7,14,6,10,8,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,6/8/09,2009,6,8,8.5,8,8.25,9.7,0,15.8,0,15.8
NORTH CYPRESS-LANGFORD,6/9/09,2009,6,9,15.5,5.5,10.5,7.5,0,0.6,0,0.6
NORTH CYPRESS-LANGFORD,6/10/09,2009,6,10,17.5,4,10.75,7.2,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,6/11/09,2009,6,11,19,5,12,6,0,7,0,7
NORTH CYPRESS-LANGFORD,6/12/09,2009,6,12,23,5.5,14.25,3.7,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,6/13/09,2009,6,13,23,7,15,3,0,0,0,0
NORTH CYPRESS-LANGFORD,6/14/09,2009,6,14,27.5,7,17.25,0.7,0,0,0,0
NORTH CYPRESS-LANGFORD,6/15/09,2009,6,15,28,12.5,20.25,0,2.3,0,0,0
NORTH CYPRESS-LANGFORD,6/16/09,2009,6,16,28,15,21.5,0,3.5,0,0,0
NORTH CYPRESS-LANGFORD,6/17/09,2009,6,17,27,16.5,21.75,0,3.8,5.8,0,5.8
NORTH CYPRESS-LANGFORD,6/18/09,2009,6,18,31,15.5,23.25,0,5.3,0,0,0
NORTH CYPRESS-LANGFORD,6/19/09,2009,6,19,26.5,14,20.25,0,2.3,0,0,0
NORTH CYPRESS-LANGFORD,6/20/09,2009,6,20,30,11,20.5,0,2.5,0,0,0
NORTH CYPRESS-LANGFORD,6/21/09,2009,6,21,30.5,17,23.75,0,5.8,0,0,0
NORTH CYPRESS-LANGFORD,6/22/09,2009,6,22,29,14.5,21.75,0,3.8,0,0,0
NORTH CYPRESS-LANGFORD,6/23/09,2009,6,23,25.5,12.5,19,0,1,0,0,0
NORTH CYPRESS-LANGFORD,6/24/09,2009,6,24,30,11.5,20.75,0,2.8,8.2,0,8.2
NORTH CYPRESS-LANGFORD,6/25/09,2009,6,25,28,10,19,0,1,0,0,0
NORTH CYPRESS-LANGFORD,6/26/09,2009,6,26,24.5,16,20.25,0,2.3,32.6,0,32.6
NORTH CYPRESS-LANGFORD,6/27/09,2009,6,27,20.5,14,17.25,0.7,0,1.4,0,1.4
NORTH CYPRESS-LANGFORD,6/28/09,2009,6,28,24.5,12,18.25,0,0.3,0,0,0
NORTH CYPRESS-LANGFORD,6/29/09,2009,6,29,21.5,11.5,16.5,1.5,0,0,0,0
NORTH CYPRESS-LANGFORD,6/30/09,2009,6,30,23,7.5,15.25,2.7,0,0,0,0
NORTH CYPRESS-LANGFORD,7/1/09,2009,7,1,24.5,8,16.25,1.7,0,0,0,0
NORTH CYPRESS-LANGFORD,7/2/09,2009,7,2,23,9,16,2,0,0,0,0
NORTH CYPRESS-LANGFORD,7/3/09,2009,7,3,26,10,18,0,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,7/4/09,2009,7,4,25.5,13,19.25,0,1.3,0.8,0,0.8
NORTH CYPRESS-LANGFORD,7/5/09,2009,7,5,23,14,18.5,0,0.5,0,0,0
NORTH CYPRESS-LANGFORD,7/6/09,2009,7,6,26,13,19.5,0,1.5,0,0,0
NORTH CYPRESS-LANGFORD,7/7/09,2009,7,7,22.5,10,16.25,1.7,0,0,0,0
NORTH CYPRESS-LANGFORD,7/8/09,2009,7,8,26,9.5,17.75,0.2,0,19.2,0,19.2
NORTH CYPRESS-LANGFORD,7/9/09,2009,7,9,25.5,15,20.25,0,2.3,3.4,0,3.4
NORTH CYPRESS-LANGFORD,7/10/09,2009,7,10,20,12,16,2,0,0,0,0
NORTH CYPRESS-LANGFORD,7/11/09,2009,7,11,22,5.5,13.75,4.2,0,6.6,0,6.6
NORTH CYPRESS-LANGFORD,7/12/09,2009,7,12,22,10,16,2,0,0,0,0
NORTH CYPRESS-LANGFORD,7/13/09,2009,7,13,23.5,7,15.25,2.7,0,0.4,0,0.4
NORTH CYPRESS-LANGFORD,7/14/09,2009,7,14,24,13.5,18.75,0,0.8,26,0,26
NORTH CYPRESS-LANGFORD,7/15/09,2009,7,15,16.5,13,14.75,3.2,0,0,0,0
NORTH CYPRESS-LANGFORD,7/16/09,2009,7,16,21,8,14.5,3.5,0,0,0,0
NORTH CYPRESS-LANGFORD,7/17/09,2009,7,17,23,5.5,14.25,3.7,0,0,0,0
NORTH CYPRESS-LANGFORD,7/18/09,2009,7,18,25,6,15.5,2.5,0,0,0,0
NORTH CYPRESS-LANGFORD,7/19/09,2009,7,19,27,12,19.5,0,1.5,0,0,0
NORTH CYPRESS-LANGFORD,7/20/09,2009,7,20,25.5,16,20.75,0,2.8,0,0,0
NORTH CYPRESS-LANGFORD,7/21/09,2009,7,21,25.5,12,18.75,0,0.8,0,0,0
NORTH CYPRESS-LANGFORD,7/22/09,2009,7,22,27.5,10,18.75,0,0.8,10.6,0,10.6
NORTH CYPRESS-LANGFORD,7/23/09,2009,7,23,26.5,13.5,20,0,2,0,0,0
NORTH CYPRESS-LANGFORD,7/24/09,2009,7,24,25,11,18,0,0,0,0,0
NORTH CYPRESS-LANGFORD,7/25/09,2009,7,25,27.5,12,19.75,0,1.8,1.2,0,1.2
NORTH CYPRESS-LANGFORD,7/26/09,2009,7,26,27.5,15.5,21.5,0,3.5,0,0,0
NORTH CYPRESS-LANGFORD,7/27/09,2009,7,27,24.5,15,19.75,0,1.8,1.2,0,1.2
NORTH CYPRESS-LANGFORD,7/28/09,2009,7,28,23.5,11,17.25,0.7,0,0,0,0
NORTH CYPRESS-LANGFORD,7/29/09,2009,7,29,23.5,11,17.25,0.7,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,7/30/09,2009,7,30,23,13,18,0,0,1,0,1
NORTH CYPRESS-LANGFORD,7/31/09,2009,7,31,18,13.5,15.75,2.2,0,9,0,9
NORTH CYPRESS-LANGFORD,8/1/09,2009,8,1,22,8,15,3,0,2,0,2
NORTH CYPRESS-LANGFORD,8/2/09,2009,8,2,23.5,13,18.25,0,0.3,3.2,0,3.2
NORTH CYPRESS-LANGFORD,8/3/09,2009,8,3,21,12,16.5,1.5,0,0,0,0
NORTH CYPRESS-LANGFORD,8/4/09,2009,8,4,23,7,15,3,0,0,0,0
NORTH CYPRESS-LANGFORD,8/5/09,2009,8,5,24,11,17.5,0.5,0,0,0,0
NORTH CYPRESS-LANGFORD,8/6/09,2009,8,6,24,7,15.5,2.5,0,1.4,0,1.4
NORTH CYPRESS-LANGFORD,8/7/09,2009,8,7,21,14.5,17.75,0.2,0,3,0,3
NORTH CYPRESS-LANGFORD,8/8/09,2009,8,8,19,16,17.5,0.5,0,0,0,0
NORTH CYPRESS-LANGFORD,8/9/09,2009,8,9,26.5,12.5,19.5,0,1.5,0,0,0
NORTH CYPRESS-LANGFORD,8/10/09,2009,8,10,29,11,20,0,2,0,0,0
NORTH CYPRESS-LANGFORD,8/11/09,2009,8,11,33,13,23,0,5,0,0,0
NORTH CYPRESS-LANGFORD,8/12/09,2009,8,12,34.5,14.5,24.5,0,6.5,8.2,0,8.2
NORTH CYPRESS-LANGFORD,8/13/09,2009,8,13,29.5,17.5,23.5,0,5.5,2.8,0,2.8
NORTH CYPRESS-LANGFORD,8/14/09,2009,8,14,23.5,16.5,20,0,2,19,0,19
NORTH CYPRESS-LANGFORD,8/15/09,2009,8,15,23,15.5,19.25,0,1.3,6.4,0,6.4
NORTH CYPRESS-LANGFORD,8/16/09,2009,8,16,21.5,14.5,18,0,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,8/17/09,2009,8,17,16.5,10.5,13.5,4.5,0,2,0,2
NORTH CYPRESS-LANGFORD,8/18/09,2009,8,18,26,5.5,15.75,2.2,0,1,0,1
NORTH CYPRESS-LANGFORD,8/19/09,2009,8,19,24,13.5,18.75,0,0.8,0,0,0
NORTH CYPRESS-LANGFORD,8/20/09,2009,8,20,21.5,12.5,17,1,0,1.2,0,1.2
NORTH CYPRESS-LANGFORD,8/21/09,2009,8,21,20,12,16,2,0,0,0,0
NORTH CYPRESS-LANGFORD,8/22/09,2009,8,22,23.5,9,16.25,1.7,0,0,0,0
NORTH CYPRESS-LANGFORD,8/23/09,2009,8,23,27.5,11,19.25,0,1.3,6.2,0,6.2
NORTH CYPRESS-LANGFORD,8/24/09,2009,8,24,19,14,16.5,1.5,0,1,0,1
NORTH CYPRESS-LANGFORD,8/25/09,2009,8,25,26.5,10.5,18.5,0,0.5,0,0,0
NORTH CYPRESS-LANGFORD,8/26/09,2009,8,26,30,12,21,0,3,1,0,1
NORTH CYPRESS-LANGFORD,8/27/09,2009,8,27,20,15.5,17.75,0.2,0,0,0,0
NORTH CYPRESS-LANGFORD,8/28/09,2009,8,28,22,13,17.5,0.5,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,8/29/09,2009,8,29,21,8,14.5,3.5,0,0,0,0
NORTH CYPRESS-LANGFORD,8/30/09,2009,8,30,24,7,15.5,2.5,0,0,0,0
NORTH CYPRESS-LANGFORD,8/31/09,2009,8,31,26,9,17.5,0.5,0,0,0,0
NORTH CYPRESS-LANGFORD,9/1/09,2009,9,1,27.5,13.5,20.5,0,2.5,0,0,0
NORTH CYPRESS-LANGFORD,9/2/09,2009,9,2,29,14,21.5,0,3.5,0,0,0
NORTH CYPRESS-LANGFORD,9/3/09,2009,9,3,29,12,20.5,0,2.5,0,0,0
NORTH CYPRESS-LANGFORD,9/4/09,2009,9,4,27,15,21,0,3,0,0,0
NORTH CYPRESS-LANGFORD,9/5/09,2009,9,5,32,16,24,0,6,0,0,0
NORTH CYPRESS-LANGFORD,9/6/09,2009,9,6,32.5,13,22.75,0,4.8,0,0,0
NORTH CYPRESS-LANGFORD,9/7/09,2009,9,7,29.5,15.5,22.5,0,4.5,11,0,11
NORTH CYPRESS-LANGFORD,9/8/09,2009,9,8,22,16,19,0,1,4.8,0,4.8
NORTH CYPRESS-LANGFORD,9/9/09,2009,9,9,27.5,8,17.75,0.2,0,0,0,0
NORTH CYPRESS-LANGFORD,9/10/09,2009,9,10,30,12,21,0,3,12,0,12
NORTH CYPRESS-LANGFORD,9/11/09,2009,9,11,18.5,15,16.75,1.2,0,7.2,0,7.2
NORTH CYPRESS-LANGFORD,9/12/09,2009,9,12,23,11,17,1,0,0.8,0,0.8
NORTH CYPRESS-LANGFORD,9/13/09,2009,9,13,27,10.5,18.75,0,0.8,0,0,0
NORTH CYPRESS-LANGFORD,9/14/09,2009,9,14,28,14,21,0,3,0,0,0
NORTH CYPRESS-LANGFORD,9/15/09,2009,9,15,29.5,16,22.75,0,4.8,0,0,0
NORTH CYPRESS-LANGFORD,9/16/09,2009,9,16,29.5,14.5,22,0,4,0,0,0
NORTH CYPRESS-LANGFORD,9/17/09,2009,9,17,30,11,20.5,0,2.5,0,0,0
NORTH CYPRESS-LANGFORD,9/18/09,2009,9,18,31,15,23,0,5,0,0,0
NORTH CYPRESS-LANGFORD,9/19/09,2009,9,19,32,12,22,0,4,0,0,0
NORTH CYPRESS-LANGFORD,9/20/09,2009,9,20,27.5,15,21.25,0,3.3,0,0,0
NORTH CYPRESS-LANGFORD,9/21/09,2009,9,21,15,12.5,13.75,4.2,0,3.6,0,3.6
NORTH CYPRESS-LANGFORD,9/22/09,2009,9,22,23,4,13.5,4.5,0,0,0,0
NORTH CYPRESS-LANGFORD,9/23/09,2009,9,23,25,5,15,3,0,0,0,0
NORTH CYPRESS-LANGFORD,9/24/09,2009,9,24,30,9,19.5,0,1.5,0,0,0
NORTH CYPRESS-LANGFORD,9/25/09,2009,9,25,29,10.5,19.75,0,1.8,0,0,0
NORTH CYPRESS-LANGFORD,9/26/09,2009,9,26,24,7,15.5,2.5,0,0,0,0
NORTH CYPRESS-LANGFORD,9/27/09,2009,9,27,14,8.5,11.25,6.7,0,0.6,0,0.6
NORTH CYPRESS-LANGFORD,9/28/09,2009,9,28,12.5,5,8.75,9.2,0,0,0,0
NORTH CYPRESS-LANGFORD,9/29/09,2009,9,29,14.5,-0.5,7,11,0,0,0,0
NORTH CYPRESS-LANGFORD,9/30/09,2009,9,30,17,5,11,7,0,0.6,0,0.6
